429470500.000000	1.403422	1.147952	-0.003471	0.000000
429470521.000000	1.423769	1.336293	0.001615	0.000000
429470541.000000	1.413596	1.550085	-0.003471	0.000000
429470561.000000	1.372901	1.779147	-0.003471	0.000000
429470580.000000	1.372901	2.013300	-0.003471	0.000000
429470600.000000	1.398335	2.277995	0.001615	0.000000
429470620.000000	1.418682	2.532510	-0.003471	0.000000
429470641.000000	1.398335	2.781934	-0.003471	0.000000
429470660.000000	1.393249	3.010996	-0.003471	0.000000
429470681.000000	1.388162	3.255330	-0.003471	0.000000
429470700.000000	1.423769	3.514935	-0.003471	0.000000
429470720.000000	1.418682	3.718546	-0.003471	0.000000
429470740.000000	1.423769	3.881435	0.001615	0.000000
429470760.000000	1.393249	4.049415	-0.003471	0.000000
429470780.000000	1.372901	4.191943	-0.003471	0.000000
429470800.000000	1.393249	4.309019	-0.003471	0.000000
429470821.000000	1.423769	4.400644	-0.003471	0.000000
429470840.000000	1.377988	4.471908	-0.003471	0.000000
429470860.000000	1.423769	4.487179	-0.003471	0.000000
429470880.000000	1.372901	4.487179	-0.003471	0.000000
429470900.000000	1.403422	4.451547	0.001615	0.000000
429470920.000000	1.423769	4.380283	-0.003471	0.000000
429470940.000000	1.408509	4.278477	0.001615	0.000000
429470960.000000	1.388162	4.161401	-0.003471	0.000000
429470980.000000	1.393249	3.932338	-0.003471	0.000000
429471000.000000	1.413596	3.789810	-0.003471	0.000000
429471020.000000	1.423769	3.647282	-0.003471	0.000000
429471040.000000	1.372901	3.357136	-0.003471	0.000000
429471060.000000	1.377988	3.173885	0.001615	0.000000
429471080.000000	1.403422	2.944823	-0.003471	0.000000
429471101.000000	1.413596	2.720850	-0.003471	0.000000
429471120.000000	1.372901	2.395072	-0.003471	0.000000
429471141.000000	1.403422	2.237273	0.001615	0.000000
429471160.000000	1.372901	1.967488	-0.003471	0.000000
429471180.000000	1.383075	1.753696	-0.003471	0.000000
429471201.000000	1.408509	1.519543	-0.003471	0.000000
429471220.000000	1.428856	1.315931	-0.003471	0.000000
429471241.000000	1.403422	1.122501	-0.003471	0.000000
429471261.000000	1.377988	0.949431	-0.003471	0.000000
429471280.000000	1.383075	0.796722	-0.003471	0.000000
429471300.000000	1.403422	0.679646	0.001615	0.000000
